-0.215972810235255,0.0405734073891081,-3.24794777867505,-0.523937694583539,-0.232460052393878,0.00683266053656387,3.13973947529321,-0.574786326404426,0.206220152510268,0.177465642619088,2.11635800281192,-0.154708238774509,-0.0057964064837878,0.0145380153036768,0.126243979882254,0.0673446372429433,0.068422607313378,0.0348004551912469,0.126346118776203,0.0354836774803982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.245239308496352,0.0547422568139532,-19.8324607787641,-0.180519693601235,0.0146885927197052,0.000798802644767418,0.287653874182747,0.0329395983035052,0.10512077564643,-0.287561792588117,-7.37409091096625,-0.576411762975769,0.0129908543857475,0.0761432377367703,0.0297356513766425,0.08786671619172,0.110500596435013,0.0877837990039846,0.0498719164799134,0.0725790511429801,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.176458664848699,0.0465959659753336,-2.87853136777796,-0.284219003881549,-0.215536909015668,-0.0318693280990625,2.88627405915497,-0.749764948689511,-0.478956489250558,0.214738860961385,2.18787214674585,-0.207346434072665,0.00350927767840421,0.0917811736001103,0.163773081062373,0.111880726342503,0.108225509242637,0.0864390483329739,0.122347072388704,0.101842476879913,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.121401280635856,0.0487603655089693,-2.05991817145273,-0.328412256865141,-0.222069952090249,-0.0314740402188594,4.45310963111474,0.255675288437853,-0.472967306907985,0.356098039355049,2.70457617271201,0.0407480086237412,-0.0037242655661369,0.0947316797068037,0.135273777563676,0.0880900067338698,0.101767452450661,0.101777484737894,0.11074119277238,0.104332041117189,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.132611444675362,0.0396283511291131,-6.13759809747492,-0.138625095474558,-0.189365208445698,-0.0437471023016542,-3.55465081388609,0.138821137248478,-0.688678385271197,0.26027264355053,1.26124189153855,0.0348355840856841,-0.000567637430615939,0.102451470438807,0.130639505145253,0.0848181985054312,0.101074610715129,0.125169231370159,0.133463808013916,0.121111100701494,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.153499808158273,0.0429884157361866,-8.41733193476346,0.00782908695970789,-0.138501205372979,-0.0210582272091923,-2.75947992546711,0.050200520246836,-0.27344401352221,0.127306029822313,0.33755427736329,0.0235103694645544,0.000263777710137401,0.0862798348303891,0.0723358072654862,0.0222505093115754,0.105643868541325,0.116036986876192,0.0996506346945824,0.105726596219331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.164351789876733,0.0449224434382521,-2.38934793386186,-0.156969689233918,-0.215145412068303,-0.0455431597654292,4.34409952968464,-0.85874027282556,-0.733704929738288,0.246523686373887,2.61750447658557,-0.19557813231029,0.00448873355772515,0.0941497840159847,0.138473600054066,0.1102732769584,0.101192297382019,0.10608155124738,0.143585113447238,0.120973382867059,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.118165794383117,0.0496445115735046,-2.31401933046233,-0.317537196895406,-0.223525527852576,-0.0291278316764702,3.27505664465008,0.235487040526342,-0.429211751665324,0.367438940267206,2.59114224610201,0.0442752024619242,-0.0045627330113804,0.108830720691632,0.135491076237138,0.128176420334957,0.059035585956196,0.085439848328016,0.0446232001411117,0.0971108707224344,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.144380802121779,0.0420909262002663,-8.16472094259386,-0.0224631752862578,-0.152651806409787,-0.0291850558994653,-3.32692443656633,0.0724937198875736,-0.416244064544251,0.158719505153173,0.489810997335247,0.0260155891440429,-0.0000656870529383678,0.114297317604471,0.116368326572197,0.141624912616399,0.0951040361051926,0.122101624155669,0.131220754529414,0.119008781349692,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.116466668454783,0.0603613003201055,-2.50996018718041,-0.325798782206562,-0.228135503577242,-0.00707960253671214,6.47307921754834,0.255248818564903,-0.0183902281651848,0.379259954445582,2.72792862065893,0.0354994281983861,-0.00784377563838756,0.0830785873976337,0.0202415346751008,-0.0205620890522732,0.064436450646514,0.0826779506414232,-0.00733938485675979,0.0720527497811832,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
